;Activity;Sensor_Added;Duration;Timestamp;LC_Activity;LC;Case
6610;[17, 16, 15, 8, 9];9;0.86;2007-10-30 19:31:12.979125;9;s;62.0
6611;[17, 15, 8, 9];0;1.39;2007-10-30 19:31:13.834924;16;c;62.0
6612;[17, 8, 9];0;0.79;2007-10-30 19:31:15.225783;15;c;62.0
6613;[17, 9];0;0.32;2007-10-30 19:31:16.017774;8;c;62.0
6614;[17, 11, 10];0;0.8;2007-10-30 19:31:16.065736;9;c;62.0
6615;[17, 9, 11];11;0.26;2007-10-30 19:31:16.339085;11;s;62.0
6616;[17, 9, 11, 10];10;-0.54;2007-10-30 19:31:16.601738;10;s;62.0
6617;[11, 10];0;1.31;2007-10-30 19:31:16.869725;17;c;62.0
6618;[];0;109.78;2007-10-30 19:31:18.029351;11;c;62.0
6619;[11];0;-0.15;2007-10-30 19:31:18.179497;10;c;62.0
6620;[10];10;0.61;2007-10-30 19:33:07.813007;10;s;62.0
6621;[10, 6];6;3.46;2007-10-30 19:33:08.422839;6;s;62.0
6622;[10];0;0.56;2007-10-30 19:33:11.880927;6;c;62.0
6623;[];0;10.83;2007-10-30 19:33:12.437767;10;c;62.0
6624;[10];10;1.02;2007-10-30 19:33:23.271262;10;s;62.0
6625;[];0;1.01;2007-10-30 19:33:24.293204;10;c;62.0
6626;[10];10;0.34;2007-10-30 19:33:25.303967;10;s;62.0
6627;[10, 11];11;1.06;2007-10-30 19:33:25.646863;11;s;62.0
6628;[11];0;4.44;2007-10-30 19:33:26.703574;10;c;62.0
6629;[];0;2.57;2007-10-30 19:33:31.146621;11;c;62.0
6630;[10];10;1.84;2007-10-30 19:33:33.717415;10;s;62.0
6631;[];0;9.89;2007-10-30 19:33:35.553979;10;c;62.0
6632;[11];11;1.84;2007-10-30 19:33:45.445411;11;s;62.0
6633;[];0;4.6;2007-10-30 19:33:47.287355;11;c;62.0
6634;[10];10;1.95;2007-10-30 19:33:51.891293;10;s;62.0
6635;[];0;0.23;2007-10-30 19:33:53.839743;10;c;62.0
6636;[10];10;2.19;2007-10-30 19:33:54.065692;10;s;62.0
6637;[11];0;1.71;2007-10-30 19:33:56.058901;10;c;62.0
6638;[10, 11];11;-0.2;2007-10-30 19:33:56.257114;11;s;62.0
6639;[];0;2.59;2007-10-30 19:33:57.772699;11;c;62.0
6640;[11];11;1.65;2007-10-30 19:34:00.363008;11;s;62.0
6641;[];0;36.02;2007-10-30 19:34:02.009853;11;c;62.0
6642;[11];11;1.31;2007-10-30 19:34:38.028618;11;s;62.0
6643;[];0;16.89;2007-10-30 19:34:39.341509;11;c;62.0
6644;[11];11;2.43;2007-10-30 19:34:56.234146;11;s;62.0
6645;[11, 11];11;1.1;2007-10-30 19:34:58.659487;11;s;62.0
6646;[];0;;2007-10-30 19:34:59.761196;11;c;62.0
6647;[11];11;1.74;2007-10-30 19:40:08.778394;11;s;63.0
6648;[];0;213.01;2007-10-30 19:40:10.513552;11;c;63.0
6649;[6];6;1.0;2007-10-30 19:43:43.524775;6;s;63.0
6650;[];0;;2007-10-30 19:43:44.526681;6;c;63.0
6651;[10];10;1.02;2007-10-30 20:00:46.516278;10;s;64.0
6652;[];0;78.65;2007-10-30 20:00:47.532007;10;c;64.0
6653;[10];10;0.99;2007-10-30 20:02:06.183925;10;s;64.0
6654;[];0;105.67;2007-10-30 20:02:07.173829;10;c;64.0
6655;[6];6;0.16;2007-10-30 20:03:52.841345;6;s;64.0
6656;[6, 10];10;0.84;2007-10-30 20:03:52.997362;10;s;64.0
6657;[10];0;0.16;2007-10-30 20:03:53.841401;6;c;64.0
6658;[];0;1.54;2007-10-30 20:03:54.000417;10;c;64.0
6659;[11];11;1.68;2007-10-30 20:03:55.535566;11;s;64.0
6660;[];0;69.05;2007-10-30 20:03:57.219735;11;c;64.0
6661;[11, 10];10;1.0;2007-10-30 20:05:06.044331;10;s;64.0
6662;[11];11;-0.22;2007-10-30 20:05:06.265346;11;s;64.0
6663;[11];0;0.89;2007-10-30 20:05:07.044437;10;c;64.0
6664;[];0;0.56;2007-10-30 20:05:07.934386;11;c;64.0
6665;[11];11;0.56;2007-10-30 20:05:08.492244;11;s;64.0
6666;[];0;1.76;2007-10-30 20:05:09.054695;11;c;64.0
6667;[10];10;3.17;2007-10-30 20:05:10.819609;10;s;64.0
6668;[];0;128.09;2007-10-30 20:05:13.987822;10;c;64.0
6669;[10];10;3.14;2007-10-30 20:07:22.074207;10;s;64.0
6670;[10, 6];6;1.14;2007-10-30 20:07:25.218878;6;s;64.0
6671;[6];0;0.64;2007-10-30 20:07:26.359561;10;c;64.0
6672;[];0;1.84;2007-10-30 20:07:27.000377;6;c;64.0
6673;[6];6;1.05;2007-10-30 20:07:28.841869;6;s;64.0
6674;[];0;2.44;2007-10-30 20:07:29.888638;6;c;64.0
6675;[7];7;0.24;2007-10-30 20:07:32.327452;7;s;64.0
6676;[7, 8];8;0.89;2007-10-30 20:07:32.566424;8;s;64.0
6677;[7, 8, 9];9;0.58;2007-10-30 20:07:33.457301;9;s;64.0
6678;[7, 8, 9, 15];15;1.11;2007-10-30 20:07:34.040107;15;s;64.0
6679;[7, 8, 9, 15, 16];16;0.14;2007-10-30 20:07:35.150887;16;s;64.0
6680;[7, 8, 15, 16];0;0.22;2007-10-30 20:07:35.288872;9;c;64.0
6681;[8, 15, 16];0;0.91;2007-10-30 20:07:35.508821;7;c;64.0
6682;[15, 16];0;1.7;2007-10-30 20:07:36.418529;8;c;64.0
6683;[15];0;0.41;2007-10-30 20:07:38.114082;16;c;64.0
6684;[15, 16];16;0.43;2007-10-30 20:07:38.520964;16;s;64.0
6685;[16];0;3.48;2007-10-30 20:07:38.947837;15;c;64.0
6686;[];0;14.62;2007-10-30 20:07:42.431969;16;c;64.0
6687;[15];15;0.04;2007-10-30 20:07:57.050137;15;s;64.0
6688;[15, 16];16;1.7;2007-10-30 20:07:57.085522;16;s;64.0
6689;[15, 16, 14];14;0.47;2007-10-30 20:07:58.785023;14;s;64.0
6690;[15, 14];0;0.94;2007-10-30 20:07:59.250904;16;c;64.0
6691;[15];0;0.33;2007-10-30 20:08:00.190635;14;c;64.0
6692;[15, 14];14;1.08;2007-10-30 20:08:00.521547;14;s;64.0
6693;[15, 14, 16];16;1.68;2007-10-30 20:08:01.598241;16;s;64.0
6694;[14, 16];0;0.12;2007-10-30 20:08:03.281775;15;c;64.0
6695;[16];0;4.36;2007-10-30 20:08:03.404752;14;c;64.0
6696;[16, 15];15;5.73;2007-10-30 20:08:07.767528;15;s;64.0
6697;[16, 15, 17];17;0.26;2007-10-30 20:08:13.501932;17;s;64.0
6698;[16, 17];0;0.13;2007-10-30 20:08:13.765862;15;c;64.0
6699;[17];0;1.81;2007-10-30 20:08:13.897822;16;c;64.0
6700;[];0;0.0;2007-10-30 20:08:15.705452;17;c;64.0
6701;[16];16;0.49;2007-10-30 20:08:15.705452;16;s;64.0
6702;[16, 17];17;1.82;2007-10-30 20:08:16.200266;17;s;64.0
6703;[17];0;7.81;2007-10-30 20:08:18.015973;16;c;64.0
6704;[17, 16];16;5.19;2007-10-30 20:08:25.824105;16;s;64.0
6705;[16];0;6.01;2007-10-30 20:08:31.013062;17;c;64.0
6706;[];0;3.25;2007-10-30 20:08:37.024109;16;c;64.0
6707;[16];16;4.22;2007-10-30 20:08:40.272777;16;s;64.0
6708;[15];0;0.86;2007-10-30 20:08:44.074477;16;c;64.0
6709;[16, 15];15;-0.42;2007-10-30 20:08:44.495859;15;s;64.0
6710;[15, 16];16;1.07;2007-10-30 20:08:44.938704;16;s;64.0
6711;[16];0;1.15;2007-10-30 20:08:46.004413;15;c;64.0
6712;[16];16;0.0;2007-10-30 20:08:47.029409;16;s;64.0
6713;[16, 15];15;1.97;2007-10-30 20:08:47.029409;15;s;64.0
6714;[];0;-0.12;2007-10-30 20:08:47.154098;16;c;64.0
6715;[16];0;0.45;2007-10-30 20:08:49.004214;15;c;64.0
6716;[15];0;1.12;2007-10-30 20:08:49.006442;16;c;64.0
6717;[16, 15];15;-0.45;2007-10-30 20:08:49.452186;15;s;64.0
6718;[15, 16];16;1.39;2007-10-30 20:08:50.130241;16;s;64.0
6719;[16];0;5.16;2007-10-30 20:08:51.522361;15;c;64.0
6720;[];0;2.14;2007-10-30 20:08:56.684118;16;c;64.0
6721;[16];16;6.01;2007-10-30 20:08:58.821524;16;s;64.0
6722;[16, 15];15;5.04;2007-10-30 20:09:04.835844;15;s;64.0
6723;[16, 15, 15];15;2.35;2007-10-30 20:09:09.878442;15;s;64.0
6724;[16, 15, 15, 17];17;1.08;2007-10-30 20:09:12.231787;17;s;64.0
6725;[16, 15, 15, 17, 18];18;0.58;2007-10-30 20:09:13.309492;18;s;64.0
6726;[16, 15, 15, 17, 18, 19];19;0.21;2007-10-30 20:09:13.893329;19;s;64.0
6727;[16, 15, 15, 17, 18, 19, 15];15;1.13;2007-10-30 20:09:14.105265;15;s;64.0
6728;[16, 17, 18, 19, 24, 21];21;1.21;2007-10-30 20:09:15.079012;21;s;64.0
6729;[16, 17, 18, 19];0;0.19;2007-10-30 20:09:15.238968;15;c;64.0
6730;[16, 17, 18, 19, 24];24;-0.35;2007-10-30 20:09:15.428896;24;s;64.0
6731;[16, 17, 18, 19, 24, 21, 25];25;0.16;2007-10-30 20:09:16.290657;25;s;64.0
6732;[16, 17, 19, 24, 21, 25];0;0.14;2007-10-30 20:09:16.448651;18;c;64.0
6733;[16, 19, 24, 21, 25];0;0.89;2007-10-30 20:09:16.585582;17;c;64.0
6734;[19, 24, 21, 25];0;0.13;2007-10-30 20:09:17.475493;16;c;64.0
6735;[19, 24, 21, 25, 26];26;0.53;2007-10-30 20:09:17.604401;26;s;64.0
6736;[24, 21, 25, 26];0;0.0;2007-10-30 20:09:18.134271;19;c;64.0
6737;[24, 25, 26];0;0.5;2007-10-30 20:09:18.134271;21;c;64.0
6738;[24, 26];0;0.29;2007-10-30 20:09:18.636085;25;c;64.0
6739;[26];0;0.5;2007-10-30 20:09:18.928007;24;c;64.0
6740;[26, 27];27;2.04;2007-10-30 20:09:19.431867;27;s;64.0
6741;[26, 27, 28];28;0.16;2007-10-30 20:09:21.469308;28;s;64.0
6742;[27, 28];0;0.77;2007-10-30 20:09:21.627274;26;c;64.0
6743;[27, 28, 29];29;0.85;2007-10-30 20:09:22.395053;29;s;64.0
6744;[27, 28, 29, 37];37;0.74;2007-10-30 20:09:23.246822;37;s;64.0
6745;[27, 29, 37];0;0.72;2007-10-30 20:09:23.986609;28;c;64.0
6746;[29, 37];0;0.3;2007-10-30 20:09:24.702433;27;c;64.0
6747;[37];0;2.73;2007-10-30 20:09:25.002523;29;c;64.0
6748;[];0;160.99;2007-10-30 20:09:27.734628;37;c;64.0
6749;[37];37;0.6;2007-10-30 20:12:08.727318;37;s;64.0
6750;[37, 29];29;1.09;2007-10-30 20:12:09.331561;29;s;64.0
6751;[37, 29, 28];28;1.22;2007-10-30 20:12:10.424266;28;s;64.0
6752;[37, 29, 28, 27];27;0.64;2007-10-30 20:12:11.643019;27;s;64.0
6753;[29, 28, 27];0;1.41;2007-10-30 20:12:12.283065;37;c;64.0
6754;[28, 27];0;0.41;2007-10-30 20:12:13.696191;29;c;64.0
6755;[28, 27, 26];26;0.7;2007-10-30 20:12:14.101221;26;s;64.0
6756;[27, 26];0;0.67;2007-10-30 20:12:14.801271;28;c;64.0
6757;[26, 25];25;1.73;2007-10-30 20:12:15.087738;25;s;64.0
6758;[26];0;-0.38;2007-10-30 20:12:15.470343;27;c;64.0
6759;[26, 25, 24];24;0.67;2007-10-30 20:12:16.813459;24;s;64.0
6760;[26, 25, 24, 21];21;0.14;2007-10-30 20:12:17.486519;21;s;64.0
6761;[25, 24, 21];0;0.46;2007-10-30 20:12:17.626563;26;c;64.0
6762;[25, 24, 21, 19];19;1.02;2007-10-30 20:12:18.089512;19;s;64.0
6763;[25, 24, 21, 19, 18];18;0.14;2007-10-30 20:12:19.105408;18;s;64.0
6764;[25, 24, 19, 18];0;0.12;2007-10-30 20:12:19.249415;21;c;64.0
6765;[24, 19, 18];0;0.3;2007-10-30 20:12:19.366408;25;c;64.0
6766;[24, 19, 18, 17];17;0.78;2007-10-30 20:12:19.667343;17;s;64.0
6767;[19, 18, 17];0;0.46;2007-10-30 20:12:20.446194;24;c;64.0
6768;[18, 17];0;1.76;2007-10-30 20:12:20.907053;19;c;64.0
6769;[17];0;0.54;2007-10-30 20:12:22.668587;18;c;64.0
6770;[];0;1.74;2007-10-30 20:12:23.208437;17;c;64.0
6771;[16];16;0.49;2007-10-30 20:12:24.951945;16;s;64.0
6772;[16, 15];15;2.56;2007-10-30 20:12:25.444799;15;s;64.0
6773;[15];0;1.38;2007-10-30 20:12:28.000403;16;c;64.0
6774;[];0;49.03;2007-10-30 20:12:29.376738;15;c;64.0
6775;[9];9;1.44;2007-10-30 20:13:18.411732;9;s;64.0
6776;[];0;0.19;2007-10-30 20:13:19.851507;9;c;64.0
6777;[9];9;8.83;2007-10-30 20:13:20.044756;9;s;64.0
6778;[];0;12.86;2007-10-30 20:13:28.877499;9;c;64.0
6779;[9];9;0.34;2007-10-30 20:13:41.737948;9;s;64.0
6780;[];0;10.13;2007-10-30 20:13:42.078764;9;c;64.0
6781;[15];15;0.63;2007-10-30 20:13:52.211031;15;s;64.0
6782;[15, 16];16;4.66;2007-10-30 20:13:52.844845;16;s;64.0
6783;[15];0;0.51;2007-10-30 20:13:57.509574;16;c;64.0
6784;[];0;7.82;2007-10-30 20:13:58.020338;15;c;64.0
6785;[9];9;4.97;2007-10-30 20:14:05.841802;9;s;64.0
6786;[];0;26.59;2007-10-30 20:14:10.807282;9;c;64.0
6787;[9];9;1.25;2007-10-30 20:14:37.393615;9;s;64.0
6788;[9, 15];15;0.36;2007-10-30 20:14:38.648277;15;s;64.0
6789;[9, 15, 16];16;2.78;2007-10-30 20:14:39.005165;16;s;64.0
6790;[15, 16];0;1.32;2007-10-30 20:14:41.784403;9;c;64.0
6791;[16];0;2.37;2007-10-30 20:14:43.102048;15;c;64.0
6792;[];0;1.42;2007-10-30 20:14:45.472392;16;c;64.0
6793;[16];16;1.42;2007-10-30 20:14:46.891007;16;s;64.0
6794;[16, 15];15;5.05;2007-10-30 20:14:48.310608;15;s;64.0
6795;[15];0;1.23;2007-10-30 20:14:53.363224;16;c;64.0
6796;[15, 16];16;1.79;2007-10-30 20:14:54.596876;16;s;64.0
6797;[16];0;0.16;2007-10-30 20:14:56.388394;15;c;64.0
6798;[16, 15];15;1.84;2007-10-30 20:14:56.546342;15;s;64.0
6799;[16];0;3.42;2007-10-30 20:14:58.387829;15;c;64.0
6800;[16, 15];15;1.25;2007-10-30 20:15:01.806895;15;s;64.0
6801;[16];0;0.64;2007-10-30 20:15:03.056241;15;c;64.0
6802;[16, 15];15;1.5;2007-10-30 20:15:03.695388;15;s;64.0
6803;[16];0;1.77;2007-10-30 20:15:05.195059;15;c;64.0
6804;[];0;3.8;2007-10-30 20:15:06.961615;16;c;64.0
6805;[16];16;2.55;2007-10-30 20:15:10.758572;16;s;64.0
6806;[];0;4.37;2007-10-30 20:15:13.304231;16;c;64.0
6807;[16];16;5.87;2007-10-30 20:15:17.674698;16;s;64.0
6808;[];0;2.4;2007-10-30 20:15:23.544698;16;c;64.0
6809;[16];16;1.6;2007-10-30 20:15:25.945137;16;s;64.0
6810;[];0;0.18;2007-10-30 20:15:27.545015;16;c;64.0
6811;[16];16;1.86;2007-10-30 20:15:27.728998;16;s;64.0
6812;[];0;0.3;2007-10-30 20:15:29.593744;16;c;64.0
6813;[16];16;4.06;2007-10-30 20:15:29.890683;16;s;64.0
6814;[];0;2.12;2007-10-30 20:15:33.948596;16;c;64.0
6815;[16];16;7.0;2007-10-30 20:15:36.072033;16;s;64.0
6816;[];0;4.53;2007-10-30 20:15:43.074632;16;c;64.0
6817;[16];16;3.37;2007-10-30 20:15:47.601508;16;s;64.0
6818;[16, 16];16;2.91;2007-10-30 20:15:50.966582;16;s;64.0
6819;[];0;5.61;2007-10-30 20:15:53.877768;16;c;64.0
6820;[16];16;6.57;2007-10-30 20:15:59.492218;16;s;64.0
6821;[];0;3.45;2007-10-30 20:16:06.062226;16;c;64.0
6822;[16];16;2.47;2007-10-30 20:16:09.513469;16;s;64.0
6823;[];0;0.06;2007-10-30 20:16:11.978799;16;c;64.0
6824;[16];16;1.45;2007-10-30 20:16:12.042867;16;s;64.0
6825;[];0;1.89;2007-10-30 20:16:13.488387;16;c;64.0
6826;[16];16;1.63;2007-10-30 20:16:15.377874;16;s;64.0
6827;[];0;8.78;2007-10-30 20:16:17.004739;16;c;64.0
6828;[16];16;0.82;2007-10-30 20:16:25.784989;16;s;64.0
6829;[16, 17];17;4.45;2007-10-30 20:16:26.603053;17;s;64.0
6830;[16];0;10.83;2007-10-30 20:16:31.049504;17;c;64.0
6831;[16, 15];15;1.52;2007-10-30 20:16:41.881922;15;s;64.0
6832;[16, 15, 8];8;0.32;2007-10-30 20:16:43.402546;8;s;64.0
6833;[16, 15, 8, 9];9;1.12;2007-10-30 20:16:43.722565;9;s;64.0
6834;[16, 15, 8, 9, 7];7;0.85;2007-10-30 20:16:44.844655;7;s;64.0
6835;[16, 15, 8, 9, 7, 6];6;0.77;2007-10-30 20:16:45.696728;6;s;64.0
6836;[16, 8, 9, 7, 6];0;0.36;2007-10-30 20:16:46.470787;15;c;64.0
6837;[16, 8, 7, 6];0;1.5;2007-10-30 20:16:46.826835;9;c;64.0
6838;[8, 6];0;0.77;2007-10-30 20:16:48.000653;7;c;64.0
6839;[8, 7, 6];0;-0.33;2007-10-30 20:16:48.326962;16;c;64.0
6840;[6];0;6.3;2007-10-30 20:16:48.768019;8;c;64.0
6841;[6, 10];10;1.63;2007-10-30 20:16:55.067005;10;s;64.0
6842;[6];0;3.58;2007-10-30 20:16:56.695487;10;c;64.0
6843;[];0;1.47;2007-10-30 20:17:00.274505;6;c;64.0
6844;[6];6;1.19;2007-10-30 20:17:01.746112;6;s;64.0
6845;[6, 10];10;2.74;2007-10-30 20:17:02.932771;10;s;64.0
6846;[10];0;1.87;2007-10-30 20:17:05.668051;6;c;64.0
6847;[];0;52.23;2007-10-30 20:17:07.534521;10;c;64.0
6848;[10];10;3.87;2007-10-30 20:17:59.765185;10;s;64.0
6849;[];0;94.12;2007-10-30 20:18:03.632137;10;c;64.0
6850;[10];10;0.33;2007-10-30 20:19:37.755333;10;s;64.0
6851;[10, 6];6;4.59;2007-10-30 20:19:38.083506;6;s;64.0
6852;[];0;8.58;2007-10-30 20:19:42.099196;6;c;64.0
6853;[6];0;-0.58;2007-10-30 20:19:42.676027;10;c;64.0
6854;[10];10;1.31;2007-10-30 20:19:50.676151;10;s;64.0
6855;[10, 11];11;0.3;2007-10-30 20:19:51.987089;11;s;64.0
6856;[11];0;0.8;2007-10-30 20:19:52.291021;10;c;64.0
6857;[];0;4.68;2007-10-30 20:19:53.095857;11;c;64.0
6858;[11];11;1.53;2007-10-30 20:19:57.779572;11;s;64.0
6859;[];0;42.73;2007-10-30 20:19:59.306459;11;c;64.0
6860;[11];11;1.03;2007-10-30 20:20:42.036696;11;s;64.0
6861;[];0;3.57;2007-10-30 20:20:43.070435;11;c;64.0
6862;[11];11;2.71;2007-10-30 20:20:46.635441;11;s;64.0
6863;[];0;4.67;2007-10-30 20:20:49.340728;11;c;64.0
6864;[11];11;3.3;2007-10-30 20:20:54.009307;11;s;64.0
6865;[];0;8.53;2007-10-30 20:20:57.311367;11;c;64.0
6866;[11];11;2.28;2007-10-30 20:21:05.836909;11;s;64.0
6867;[];0;18.07;2007-10-30 20:21:08.006744;11;c;64.0
6868;[11, 11];11;-0.11;2007-10-30 20:21:08.119752;11;s;64.0
6869;[10];10;2.33;2007-10-30 20:21:26.080549;10;s;64.0
6870;[];0;0.6;2007-10-30 20:21:28.409046;10;c;64.0
6871;[10];10;0.88;2007-10-30 20:21:29.011686;10;s;64.0
6872;[10, 6];6;3.12;2007-10-30 20:21:29.896645;6;s;64.0
6873;[6];0;0.13;2007-10-30 20:21:33.011797;10;c;64.0
6874;[];0;0.89;2007-10-30 20:21:33.137805;6;c;64.0
6875;[6];6;0.26;2007-10-30 20:21:34.025598;6;s;64.0
6876;[6, 10];10;2.28;2007-10-30 20:21:34.285526;10;s;64.0
6877;[10];0;0.41;2007-10-30 20:21:36.564894;6;c;64.0
6878;[];0;19.98;2007-10-30 20:21:36.972776;10;c;64.0
6879;[11];11;1.06;2007-10-30 20:21:56.949281;11;s;64.0
6880;[];0;4.62;2007-10-30 20:21:58.004986;11;c;64.0
6881;[11];11;2.05;2007-10-30 20:22:02.626536;11;s;64.0
6882;[];0;0.27;2007-10-30 20:22:04.679691;11;c;64.0
6883;[11];11;1.57;2007-10-30 20:22:04.948714;11;s;64.0
6884;[];0;3.79;2007-10-30 20:22:06.518878;11;c;64.0
6885;[11];11;0.78;2007-10-30 20:22:10.310186;11;s;64.0
6886;[];0;9.94;2007-10-30 20:22:11.086178;11;c;64.0
6887;[11];11;1.8;2007-10-30 20:22:21.022296;11;s;64.0
6888;[];0;1.09;2007-10-30 20:22:22.826513;11;c;64.0
6889;[11];11;3.46;2007-10-30 20:22:23.920449;11;s;64.0
6890;[];0;7.61;2007-10-30 20:22:27.380762;11;c;64.0
6891;[11];11;1.53;2007-10-30 20:22:34.985822;11;s;64.0
6892;[];0;1.96;2007-10-30 20:22:36.517406;11;c;64.0
6893;[11];11;1.55;2007-10-30 20:22:38.478854;11;s;64.0
6894;[];0;14.93;2007-10-30 20:22:40.024636;11;c;64.0
6895;[11];11;1.04;2007-10-30 20:22:54.954282;11;s;64.0
6896;[];0;4.17;2007-10-30 20:22:55.994007;11;c;64.0
6897;[11];11;2.86;2007-10-30 20:23:00.160881;11;s;64.0
6898;[];0;18.88;2007-10-30 20:23:03.020607;11;c;64.0
6899;[11];11;3.38;2007-10-30 20:23:21.900651;11;s;64.0
6900;[];0;18.4;2007-10-30 20:23:25.279328;11;c;64.0
6901;[11];11;1.03;2007-10-30 20:23:43.683981;11;s;64.0
6902;[];0;57.74;2007-10-30 20:23:44.711688;11;c;64.0
6903;[11];11;2.21;2007-10-30 20:24:42.447411;11;s;64.0
6904;[];0;77.57;2007-10-30 20:24:44.661613;11;c;64.0
6905;[10];10;1.0;2007-10-30 20:26:02.227993;10;s;64.0
6906;[];0;0.23;2007-10-30 20:26:03.227714;10;c;64.0
6907;[10];10;2.04;2007-10-30 20:26:03.455656;10;s;64.0
6908;[];0;91.29;2007-10-30 20:26:05.491076;10;c;64.0
6909;[11];11;1.49;2007-10-30 20:27:36.783062;11;s;64.0
6910;[];0;1.83;2007-10-30 20:27:38.270634;11;c;64.0
6911;[11];11;1.73;2007-10-30 20:27:40.104197;11;s;64.0
6912;[];0;13.6;2007-10-30 20:27:41.830244;11;c;64.0
6913;[11];11;1.9;2007-10-30 20:27:55.429965;11;s;64.0
6914;[];0;115.66;2007-10-30 20:27:57.331739;11;c;64.0
6915;[11];11;1.05;2007-10-30 20:29:52.995788;11;s;64.0
6916;[];0;36.81;2007-10-30 20:29:54.047491;11;c;64.0
6917;[10];10;0.15;2007-10-30 20:30:30.858441;10;s;64.0
6918;[10, 11];11;3.12;2007-10-30 20:30:31.006412;11;s;64.0
6919;[11];0;0.12;2007-10-30 20:30:34.121544;10;c;64.0
6920;[];0;150.36;2007-10-30 20:30:34.243511;11;c;64.0
6921;[11];11;3.16;2007-10-30 20:33:04.606313;11;s;64.0
6922;[];0;5.24;2007-10-30 20:33:07.763442;11;c;64.0
6923;[11];11;1.73;2007-10-30 20:33:13.005199;11;s;64.0
6924;[];0;3.42;2007-10-30 20:33:14.736534;11;c;64.0
6925;[11];11;2.81;2007-10-30 20:33:18.156618;11;s;64.0
6926;[11, 11];11;1.08;2007-10-30 20:33:20.970113;11;s;64.0
6927;[];0;0.54;2007-10-30 20:33:22.050191;11;c;64.0
6928;[6];6;0.96;2007-10-30 20:33:22.585253;6;s;64.0
6929;[6, 10];10;0.99;2007-10-30 20:33:23.547335;10;s;64.0
6930;[10];0;1.26;2007-10-30 20:33:24.535433;6;c;64.0
6931;[];0;39.83;2007-10-30 20:33:25.795573;10;c;64.0
6932;[11];11;1.85;2007-10-30 20:34:05.626604;11;s;64.0
6933;[];0;0.33;2007-10-30 20:34:07.476091;11;c;64.0
6934;[11];11;2.35;2007-10-30 20:34:07.809985;11;s;64.0
6935;[];0;35.88;2007-10-30 20:34:10.157347;11;c;64.0
6936;[10];10;0.59;2007-10-30 20:34:46.037902;10;s;64.0
6937;[10, 11];11;1.46;2007-10-30 20:34:46.627751;11;s;64.0
6938;[11];0;2.01;2007-10-30 20:34:48.083323;10;c;64.0
6939;[];0;188.26;2007-10-30 20:34:50.088897;11;c;64.0
6940;[11];11;0.89;2007-10-30 20:37:58.346521;11;s;64.0
6941;[11, 10];10;0.82;2007-10-30 20:37:59.232516;10;s;64.0
6942;[10];0;1.3;2007-10-30 20:38:00.053623;11;c;64.0
6943;[10, 10];10;1.06;2007-10-30 20:38:01.355011;10;s;64.0
6944;[];0;9.27;2007-10-30 20:38:02.410719;10;c;64.0
6945;[10];10;1.55;2007-10-30 20:38:11.676914;10;s;64.0
6946;[];0;9.17;2007-10-30 20:38:13.228504;10;c;64.0
6947;[10];10;1.63;2007-10-30 20:38:22.401469;10;s;64.0
6948;[];0;54.19;2007-10-30 20:38:24.032217;10;c;64.0
6949;[10];10;3.03;2007-10-30 20:39:18.223855;10;s;64.0
6950;[];0;32.34;2007-10-30 20:39:21.255038;10;c;64.0
6951;[10];10;1.76;2007-10-30 20:39:53.598869;10;s;64.0
6952;[10, 6];6;2.18;2007-10-30 20:39:55.360383;6;s;64.0
6953;[10, 6, 7];7;0.9;2007-10-30 20:39:57.543792;7;s;64.0
6954;[10, 6, 7, 8];8;0.42;2007-10-30 20:39:58.440545;8;s;64.0
6955;[10, 7, 8];0;0.0;2007-10-30 20:39:58.861454;6;c;64.0
6956;[7, 8];0;2.2;2007-10-30 20:39:58.861454;10;c;64.0
6957;[7, 8, 15];15;0.82;2007-10-30 20:40:01.060831;15;s;64.0
6958;[7, 8, 15, 16];16;0.26;2007-10-30 20:40:01.882611;16;s;64.0
6959;[8, 15, 16];0;0.95;2007-10-30 20:40:02.146539;7;c;64.0
6960;[15, 16];0;0.93;2007-10-30 20:40:03.094286;8;c;64.0
6961;[15, 16, 17];17;1.25;2007-10-30 20:40:04.026026;17;s;64.0
6962;[16, 17];0;0.85;2007-10-30 20:40:05.273692;15;c;64.0
6963;[16];0;0.55;2007-10-30 20:40:06.119472;17;c;64.0
6964;[];0;0.18;2007-10-30 20:40:06.671324;16;c;64.0
6965;[16];16;1.89;2007-10-30 20:40:06.855271;16;s;64.0
6966;[16, 15];15;1.36;2007-10-30 20:40:08.749039;15;s;64.0
6967;[16, 15, 8];8;0.22;2007-10-30 20:40:10.106165;8;s;64.0
6968;[16, 15, 8, 9];9;0.64;2007-10-30 20:40:10.323174;9;s;64.0
6969;[15, 8, 9];0;0.72;2007-10-30 20:40:10.964239;16;c;64.0
6970;[15, 8, 9, 7];7;1.23;2007-10-30 20:40:11.684302;7;s;64.0
6971;[8, 9, 7];0;1.6;2007-10-30 20:40:12.914431;15;c;64.0
6972;[8, 7, 6];0;1.07;2007-10-30 20:40:14.082562;9;c;64.0
6973;[8, 9, 7, 6];6;-0.43;2007-10-30 20:40:14.509591;6;s;64.0
6974;[7, 6];0;0.52;2007-10-30 20:40:15.149586;8;c;64.0
6975;[6];0;0.48;2007-10-30 20:40:15.674509;7;c;64.0
6976;[6, 9];9;0.14;2007-10-30 20:40:16.150396;9;s;64.0
6977;[6, 9, 8];8;0.17;2007-10-30 20:40:16.286364;8;s;64.0
